0;67\263 2 NONE,67\331 2 NONE,67\260 1 NONE,67\80 2 NONE,67\264 2 NONE,67\171 2 NONE,67\268 28 NONE,67\176 3 title,67\175 3 NONE,67\174 45 NONE,67\458 45 NONE,67\332 1 NONE,67\378 2 NONE,67\462 27 NONE,67\96 27 NONE,67\374 1 NONE,67\371 3 NONE,67\370 26 NONE,67\373 1 NONE,67\372 2 NONE,67\24 3 NONE,67\25 3 NONE,67\26 45 NONE,67\20 2 NONE,67\484 2 NONE,67\388 2 NONE,67\92 28 NONE,67\389 2 NONE,67\269 2 NONE,67\51 2 NONE,67\296 3 NONE,67\293 2 NONE,67\290 1 NONE,67\216 2 NONE,67\349 26 NONE,67\214 2 NONE,67\453 2 NONE,67\454 2 NONE,67\211 2 NONE,67\340 2 title,67\107 3 NONE,67\104 2 NONE,67\344 2 NONE,67\103 28 NONE,67\218 2 NONE,67\54 2 NONE,67\186 2 NONE,67\187 1 NONE,67\239 2 NONE,67\52 2 NONE,67\55 767 NONE,67\183 1 NONE,67\180 1 NONE,67\181 1 NONE,67\448 3 NONE,67\188 2 NONE,67\189 2 NONE,67\466 1 NONE,67\97 2 NONE,67\460 2 NONE,67\357 2 NONE,67\355 48 NONE,67\289 2 NONE,67\288 45 NONE,67\351 2 NONE,67\285 10 NONE,67\280 2 NONE,67\469 3 NONE,67\282 2 NONE,67\204 2 NONE,67\118 2 NONE,67\203 2 NONE,67\202 1 NONE,67\270 2 NONE,67\117 3 NONE,67\116 3 NONE,67\111 2 NONE,67\110 2 NONE,67\441 2 NONE,67\112 2 NONE,67\195 2 NONE,67\197 7 NONE,67\196 55 NONE,67\46 2 NONE,67\190 2 NONE,67\44 2 NONE,67\192 1 NONE,67\425 60 NONE,67\48 2 NONE,67\333 2 NONE,67\468 2 NONE,67\424 3 NONE,67\427 1 NONE,67\470 27 NONE,67\90 6 NONE,67\320 26 NONE,67\321 3 NONE,67\326 2 NONE,67\327 45 NONE,67\278 3 NONE,67\328 1 NONE,67\329 45 NONE,67\49 1 NONE,67\129 3 NONE,67\232 2 NONE,67\233 16 NONE,67\235 10 NONE,67\237 3 NONE,67\120 2 NONE,67\121 2 NONE,67\430 10 NONE,67\123 26 NONE,67\124 26 NONE,67\126 3 NONE,67\81 27 NONE,67\79 1 NONE,67\78 1 NONE,67\76 2 NONE,67\75 10 NONE,67\73 2 NONE,67\60 1 NONE,67\137 2 NONE,67\136 3 NONE,67\135 3 NONE,67\134 1 NONE,67\133 2 NONE,67\334 2 NONE,67\93 2 NONE,67\336 2 NONE,67\338 3 NONE,67\471 2 NONE,67\401 5 NONE,67\139 27 NONE,67\138 45 NONE,67\429 1 NONE,67\9 26 NONE,67\8 3 NONE,67\229 45 NONE,67\228 2 NONE,67\421 330 NONE,67\225 2 NONE,67\223 1 NONE,67\0 2 NONE,67\3 1 NONE,67\220 3 NONE,67\414 2 NONE,67\308 2 NONE,67\436 1 NONE,67\62 3 NONE,67\63 1 NONE,67\65 1 NONE,67\66 1 NONE,67\434 2 NONE,67\330 26 NONE,67\142 2 NONE,67\143 2 NONE,67\140 14 NONE,67\417 3 NONE,67\146 15 NONE,67\147 2 NONE,67\144 3 NONE,67\145 16 NONE,67\406 3 NONE,67\305 2 title,67\300 2 NONE,67\301 2 NONE,67\302 2 NONE,67\303 3 NONE,67\384 2 NONE,67\258 14 NONE,67\381 2 NONE,67\383 7 NONE,67\252 2 NONE,67\253 6 NONE,67\250 10 NONE,67\251 2 NONE,67\256 2 NONE,67\257 2 NONE,67\254 3 NONE,67\19 2 NONE,67\445 2 NONE,67\14 2 NONE,67\17 3 NONE,67\403 2 NONE,67\402 3 NONE,67\319 26 NONE,67\400 2 NONE,67\154 26 NONE,67\157 2 NONE,67\156 2 NONE,67\312 2 NONE,67\408 2 NONE,67\317 2 NONE,67\416 2 NONE,67\314 2 NONE,67\249 2 NONE,67\392 2 NONE,67\391 3 NONE,67\85 2 NONE,67\446 3 NONE,67\396 2 NONE,67\395 3 NONE,67\394 2 NONE,67\410 45 NONE,67\240 3 NONE,67\399 12 NONE,67\245 3 NONE,67\244 27 NONE,67\247 26 NONE,67\309 2 NONE,67\95 4 NONE,67\412 2 NONE,67\443 2 NONE,67\413 2 NONE,67\442 2 NONE,67\499 7 NONE,67\494 1 NONE,67\495 21 NONE,67\496 19 NONE,67\491 2 NONE,67\492 2 NONE,67\274 2 NONE,67\277 45 NONE,67\168 3 title,67\273 12 NONE,67\418 1 NONE,67\166 10 NONE,67\167 2 NONE,67\160 2 NONE,67\161 2 NONE,67\419 2 NONE,67\474 2 NONE,67\41 2 NONE,67\368 1 NONE,67\369 2 NONE,67\366 2 NONE,67\367 2 NONE,67\364 2 NONE,67\94 2 NONE,67\478 1 NONE,67\479 1 NONE,67\348 3 NONE,67\451 2 NONE,67\487 33 NONE,67\45 1 NONE,67\486 2 NONE,67\39 2 NONE,67\482 3 NONE,67\481 2 NONE,67\480 1 NONE,67\37 3 NONE,67\36 1 NONE,67\485 26 NONE,67\34 2 NONE
00;67\135 5 NONE,67\449 1 NONE,67\312 1 NONE,67\401 1 NONE,67\175 5 NONE,67\65 3 NONE,67\391 2 NONE,67\206 1 NONE,67\119 5 NONE,67\200 2 NONE,67\395 5 NONE,67\448 5 NONE,67\421 7 NONE,67\240 5 NONE,67\377 2 NONE,67\116 5 NONE,67\245 5 NONE,67\399 1 NONE,67\373 1 NONE,67\246 1 NONE,67\25 5 NONE,67\444 1 NONE,67\62 5 NONE,67\63 3 NONE,67\198 1 NONE,67\424 5 NONE,67\488 8 NONE,67\338 5 NONE,67\495 2 NONE,67\220 5 NONE,67\273 6 NONE,67\296 5 NONE,67\166 1 NONE,67\278 5 NONE,67\291 2 NONE,67\233 20 NONE,67\368 3 NONE,67\237 5 NONE,67\459 3 title,67\303 6 NONE,67\124 1 NONE,67\254 5 NONE,67\479 27 NONE,67\187 3 NONE,67\55 325 NONE,67\466 28 NONE,67\17 5 NONE,67\16 2 NONE,67\37 5 NONE,67\8 2 NONE
000;67\312 1 NONE,67\496 4 NONE,67\233 5 NONE,67\36 1 NONE,67\145 5 NONE
000000;67\137 1 NONE,67\421 2 NONE,67\171 1 NONE,67\55 2 NONE
000001;67\55 1 NONE
000002;67\55 2 NONE
000003;67\55 1 NONE
000005;67\55 2 NONE
000008;67\55 1 NONE
000010;67\55 1 NONE
000016;67\55 1 NONE
00002491;67\210 1 NONE
00002525;67\210 1 NONE
000030;67\55 1 NONE
000044;67\55 1 NONE
000046;67\55 1 NONE
000049;67\55 1 NONE
000050;67\55 1 NONE
000057;67\55 1 NONE
000068;67\55 1 NONE
000072;67\55 1 NONE
000078;67\55 1 NONE
000082;67\55 1 NONE
000086;67\55 3 NONE
00009;67\6 1 NONE
0000cd;67\233 1 NONE,67\145 1 NONE
000102;67\55 1 NONE
000110;67\55 1 NONE
000114;67\55 1 NONE
000116;67\55 1 NONE
000188;67\55 1 NONE
0001pt;67\90 2 NONE
000202;67\55 1 NONE
000217;67\55 1 NONE
000221;67\55 1 NONE
000227;67\55 1 NONE
000245;67\55 1 NONE
000273;67\55 1 NONE
000291;67\55 1 NONE
000294;67\55 1 NONE
000381;67\55 1 NONE
000434;67\55 1 NONE
000437;67\55 1 NONE
000440;67\55 1 NONE
000459;67\55 1 NONE
000477;67\55 1 NONE
000550;67\55 1 NONE
000589;67\55 1 NONE
000590;67\55 1 NONE
000610;67\55 1 NONE
000699;67\55 1 NONE
000754;67\55 1 NONE
000768;67\55 1 NONE
000787;67\55 1 NONE
0008;67\55 1 NONE
000808;67\55 1 NONE
000819;67\55 1 NONE
00082;67\55 1 NONE
000856;67\55 1 NONE
000868;67\55 2 NONE
000870;67\55 1 NONE
000890;67\55 1 NONE
000945;67\55 1 NONE
000976;67\55 1 NONE
001;67\421 1 NONE
001072;67\55 1 NONE
00108;67\55 1 NONE
001112;67\55 2 NONE
001128;67\55 1 NONE
001215;67\55 1 NONE
001243;67\55 1 NONE
001295;67\55 1 NONE
001329;67\55 1 NONE
001351;67\55 1 NONE
001448;67\55 1 NONE
001453;67\55 1 NONE
001495;67\55 1 NONE
001570;67\55 1 NONE
0016;67\143 1 NONE
001634;67\55 1 NONE
001647;67\55 1 NONE
001676;67\55 1 NONE
001800;67\55 2 NONE
001877;67\55 1 NONE
001892;67\55 1 NONE
001939;67\55 1 NONE
001957;67\55 1 NONE
001973;67\55 1 NONE
001978;67\55 1 NONE
001995;67\55 1 NONE
002003;67\55 1 NONE
00213;67\55 1 NONE
002182;67\55 1 NONE
002257;67\55 1 NONE
00226;67\55 1 NONE
00245;67\55 1 NONE
002615;67\55 1 NONE
00264;67\55 1 NONE
002641;67\55 1 NONE
002723;67\55 1 NONE
002741;67\55 1 NONE
002825;67\55 1 NONE
002837;67\55 1 NONE
002864;67\55 1 NONE
002906;67\55 1 NONE
003013;67\55 1 NONE
003059;67\55 1 NONE
003098;67\55 1 NONE
003126;67\55 1 NONE
00316;67\55 1 NONE
003204;67\55 1 NONE
003760;67\55 1 NONE
003858;67\55 1 NONE
003936;67\55 1 NONE
003980;67\55 1 NONE
004110;67\55 1 NONE
004341;67\55 2 NONE
004383;67\55 1 NONE
004449;67\55 1 NONE
00448;67\55 1 NONE
00458;67\55 1 NONE
005012;67\55 1 NONE
005085;67\55 1 NONE
005125;67\55 1 NONE
005138;67\55 1 NONE
005362;67\55 1 NONE
005635;67\55 1 NONE
005663;67\55 1 NONE
0057;67\55 1 NONE
005752;67\55 1 NONE
00577;67\55 1 NONE
005947;67\55 1 NONE
006039;67\55 1 NONE
00636;67\55 1 NONE
006386;67\55 1 NONE
006388;67\55 1 NONE
